climate_zone,total_population_served,reference_2014_population,water_shortage_contingency_stage_invoked,reported_final_total_potable_water_production,final_percent_residential_use,reported_final_commercial_industrial_and_institutional_water,calculated_total_potable_water_production_gallons_ag_excluded,calculated_total_potable_water_production_gallons_2013_ag_excluded,calculated_commercial_agricultural_water_gallons,calculated_commercial_agricultural_water_gallons_2013,calculated_r_gpcd,system_id,county_enc,hydro_region_enc,reporting_date
8,80067.0,72399.0,0.0,558117592.8,55.9,32181044.76,558183498.0,711985372.0,0.0,0.0,129.901,3010037,2,2,2019-06-15
8,80067.0,72399.0,0.0,467951362.59,82.2,39597413.519999996,467922652.0,686568961.0,0.0,0.0,154.964,3010037,2,2,2019-05-15
8,80067.0,72399.0,0.0,499109235.21000004,51.3,27110803.2,499204389.0,583599909.0,0.0,0.0,106.616,3010037,2,2,2019-04-15
8,80067.0,72399.0,0.0,284487474.06,56.3,20776259.759999998,284468298.0,503766309.0,0.0,0.0,64.5249,3010037,2,2,2019-03-15
8,80067.0,72399.0,0.0,196422982.79999998,88.6,20430857.7,196488412.0,408943543.0,0.0,0.0,77.6531,3010037,2,2,2019-02-15
8,80067.0,72399.0,0.0,319164537.48,98.0,33116237.13,319008549.0,376684252.0,0.0,0.0,125.954,3010037,2,2,2019-01-15
8,80067.0,72399.0,0.0,319386116.15999997,70.5,22425065.819999997,319334400.0,468574355.0,0.0,0.0,90.7026,3010037,2,2,2018-12-15
8,80067.0,72399.0,0.0,506828645.40000004,80.4,39704944.35,506698972.0,516148664.0,0.0,0.0,169.602,3010037,2,2,2018-11-15
8,80067.0,72399.0,0.0,580927162.8,68.7,43618414.86000001,580993098.0,636713692.0,0.0,0.0,160.81,3010037,2,2,2018-10-15
8,80067.0,72399.0,0.0,655025680.2,64.9,42233548.11000001,654961372.0,728929647.0,0.0,0.0,176.96400000000003,3010037,2,2,2018-09-15
8,80067.0,72399.0,0.0,744178513.8000001,73.3,55531527.419999994,744244664.0,767705967.0,0.0,0.0,219.78799999999998,3010037,2,2,2018-08-15
8,79354.0,72399.0,0.0,741995312.1,56.3,46140501.6,741963704.0,765425007.0,0.0,0.0,169.80900000000003,3010037,2,2,2018-07-15
8,79354.0,72399.0,0.0,626709228.3,57.5,38962004.07,626612298.0,711985372.0,0.0,0.0,151.34799999999998,3010037,2,2,2018-06-15
8,79354.0,72399.0,0.0,593700522.0,75.4,49350133.949999996,593701304.0,686568961.0,0.0,0.0,181.97400000000002,3010037,2,2,2018-05-15
8,79176.0,72399.0,0.0,542219322.51,48.6,29105011.319999997,542216778.0,583599909.0,0.0,0.0,110.94200000000001,3010037,2,2,2018-04-15
8,79176.0,72399.0,0.0,344114948.55,74.7,29756713.319999997,344099109.0,503766309.0,0.0,0.0,104.725,3010037,2,2,2018-03-15
8,79176.0,72399.0,0.0,441348886.95,74.4,36029345.07,441202835.0,408943543.0,0.0,0.0,148.067,3010037,2,2,2018-02-15
8,79176.0,72399.0,0.0,424600145.55,74.6,32047445.849999998,424584412.0,376684252.0,0.0,0.0,129.047,3010037,2,2,2018-01-15
8,79176.0,72399.0,0.0,528051321.03,63.6,36860265.120000005,528205166.0,468574355.0,0.0,0.0,136.869,3010037,2,2,2017-12-15
8,79176.0,72399.0,0.0,508262389.8,82.4,43644482.94,508328229.0,516148664.0,0.0,0.0,176.342,3010037,2,2,2017-11-15
8,79176.0,72399.0,0.0,630032908.5,63.0,44794736.97,630196664.0,636713692.0,0.0,0.0,161.756,3010037,2,2,2017-10-15
8,79176.0,72399.0,0.0,622603505.7,65.1,40741150.53,622702081.0,728929647.0,0.0,0.0,170.666,3010037,2,2,2017-09-15
8,71796.0,72399.0,0.0,591810586.2,74.0,60504013.68,591746195.0,767705967.0,0.0,0.0,196.74599999999998,3010037,2,2,2017-08-15
8,79176.0,72399.0,0.0,610446004.89,74.0,47577504.51,610319727.0,765425007.0,0.0,0.0,184.007,3010037,2,2,2017-07-15
8,79176.0,72399.0,0.0,546836631.1800001,74.0,51803791.98,546778698.0,711985372.0,0.0,0.0,170.345,3010037,2,2,2017-06-15
8,71796.0,72399.0,0.0,522495561.48,74.0,35651357.91,522339841.0,686568961.0,0.0,0.0,173.669,3010037,2,2,2017-05-15
8,79176.0,72399.0,1.0,478173308.46000004,74.0,38385247.8,478024046.0,583599909.0,0.0,0.0,148.925,3010037,2,2,2017-04-15
8,79176.0,72399.0,1.0,376126550.78999996,74.0,29069167.709999997,376032549.0,503766309.0,0.0,0.0,113.37100000000001,3010037,2,2,2017-03-15
8,79176.0,72399.0,1.0,189756071.34,74.0,2273485759699.3467,189645532.0,408943543.0,0.0,0.0,63.3028,3010037,2,2,2017-02-15
8,79176.0,72399.0,1.0,206146376.64,74.0,22239330.75,206263955.0,376684252.0,0.0,0.0,62.187,3010037,2,2,2017-01-15
8,78539.0,72399.0,1.0,414107743.34999996,74.0,30708198.24,414157166.0,468574355.0,0.0,0.0,125.87799999999999,3010037,2,2,2016-12-15
8,78539.0,72399.0,1.0,414107743.34999996,74.0,47724137.46,414157166.0,516148664.0,0.0,0.0,130.07399999999998,3010037,2,2,2016-11-15
8,78539.0,72399.0,1.0,474585688.95,74.0,38681772.21,474439681.0,636713692.0,0.0,0.0,144.2,3010037,2,2,2016-10-15
8,78539.0,72399.0,1.0,537357625.5899999,74.0,51204226.13999999,537329006.0,728929647.0,0.0,0.0,168.75799999999998,3010037,2,2,2016-09-15
8,71796.0,72399.0,1.0,584491972.74,74.0,48528989.43,584577464.0,767705967.0,0.0,0.0,194.362,3010037,2,2,2016-08-15
8,78539.0,72399.0,1.0,556436201.64,74.0,61185042.27,556554241.0,765425007.0,0.0,0.0,169.158,3010037,2,2,2016-07-15
8,78539.0,72399.0,1.0,475325370.72,74.0,47769756.6,475417235.0,711985372.0,0.0,0.0,149.314,3010037,2,2,2016-06-15
8,78539.0,72399.0,3.0,439348161.81,74.0,34690097.46,439247726.0,686568961.0,0.0,0.0,133.504,3010037,2,2,2016-05-15
8,78539.0,72399.0,3.0,373493674.71000004,74.0,31949690.55,373425738.0,583599909.0,0.0,0.0,117.281,3010037,2,2,2016-04-15
8,78539.0,72399.0,3.0,294253228.53,74.0,35797990.86,294243840.0,503766309.0,0.0,0.0,89.4318,3010037,2,2,2016-03-15
8,78539.0,72399.0,3.0,314436439.47,74.0,29310297.45,314446629.0,408943543.0,0.0,0.0,102.163,3010037,2,2,2016-02-15
8,78539.0,72399.0,3.0,258683333.37,74.0,24471410.099999998,258726035.0,376684252.0,0.0,0.0,78.6366,3010037,2,2,2016-01-15
8,73990.0,72399.0,3.0,327099009.33000004,74.0,39102120.0,327154835.0,468574355.0,0.0,0.0,105.54799999999999,3010037,2,2,2015-12-15
8,73990.0,72399.0,3.0,382389407.01,74.0,33077135.01,382549578.0,516148664.0,0.0,0.0,127.53399999999999,3010037,2,2,2015-11-15
8,72500.0,72399.0,3.0,412194997.98,74.0,36439917.33,412202058.0,636713692.0,0.0,0.0,135.719,3010037,2,2,2015-10-15
8,72500.0,72399.0,3.0,410318096.22,74.0,47411320.5,410246949.0,728929647.0,0.0,0.0,139.578,3010037,2,2,2015-09-15
8,72500.0,72399.0,3.0,449664604.47,74.0,40047087.9,449674972.0,767705967.0,0.0,0.0,148.058,3010037,2,2,2015-08-15
8,72500.0,72399.0,3.0,433362278.94,74.0,47388510.93,433382401.0,765425007.0,0.0,0.0,142.69299999999998,3010037,2,2,2015-07-15
8,72500.0,72399.0,3.0,442440487.8,74.0,46127467.56,442506241.0,711985372.0,0.0,0.0,150.554,3010037,2,2,2015-06-15
8,73500.0,72399.0,3.0,398597235.75,74.0,37166565.06,398516298.0,686568961.0,0.0,0.0,129.428,3010037,2,2,2015-05-15
8,72500.0,72399.0,1.0,463438326.24,74.0,2273485759699.3467,463360732.0,583599909.0,0.0,0.0,157.649,3010037,2,2,2015-04-15
8,73990.0,72399.0,1.0,280427370.6,100.0,2273485759699.3467,280558080.0,503766309.0,0.0,0.0,122.31700000000001,3010037,2,2,2015-03-15
8,72399.0,72399.0,1.0,406694633.09999996,75.0,2273485759699.3467,406662583.0,408943543.0,0.0,0.0,150.454,3010037,2,2,2015-02-15
8,72399.0,72399.0,1.0,400242783.3,80.0,2273485759699.3467,400145555.0,376684252.0,0.0,0.0,142.631,3010037,2,2,2015-01-15
8,72399.0,72399.0,1.0,280948732.2,76.0,2273485759699.3467,280883932.0,468574355.0,0.0,0.0,95.1144,3010037,2,2,2014-12-15
8,72399.0,72399.0,1.0,495391275.3,74.0,2273485759699.3467,495294172.0,516148664.0,0.0,0.0,168.74900000000002,3010037,2,2,2014-11-15
8,72399.0,72399.0,1.0,626546302.8,72.0,2273485759699.3467,626612298.0,636713692.0,0.0,0.0,201.019,3010037,2,2,2014-10-15
8,72399.0,72399.0,1.0,676890282.3000001,71.0,2273485759699.3467,676793418.0,728929647.0,0.0,0.0,221.238,3010037,2,2,2014-09-15
8,73990.0,72399.0,1.0,725963442.9,67.0,2273485759699.3467,725996984.0,767705967.0,0.0,0.0,212.06799999999998,3010037,2,2,2014-08-15
8,73990.0,72399.0,,766434137.1,68.0,2273485759699.3467,766402561.0,765425007.0,0.0,0.0,227.21200000000002,3010037,2,2,2014-07-15
8,73990.0,72399.0,,748903353.3000001,67.0,2273485759699.3467,748806584.0,711985372.0,0.0,0.0,226.02200000000002,3010037,2,2,2014-06-15
6,472225.0,481076.0,2.0,9375248885439.955,69.7349129005616,2273485759699.3467,1379329099.0,1611335316.0,0.0,0.0,65.2338,1910065,3,2,2021-04-15
6,472223.0,481076.0,2.0,9375248885439.955,69.7349129005616,2273485759699.3467,1286461442.0,1542906516.0,0.0,0.0,65.9097,1910065,3,2,2021-03-15
6,472223.0,481076.0,2.0,9375248885439.955,69.7349129005616,2273485759699.3467,1143412664.0,1310574447.0,0.0,0.0,57.0745,1910065,3,2,2021-02-15
6,472222.0,481076.0,2.0,9375248885439.955,69.7349129005616,2273485759699.3467,1241168093.0,1413217648.0,0.0,0.0,57.6543,1910065,3,2,2021-01-15
6,472217.0,481076.0,2.0,1276032516.0,80.0,384830031.0,1276034196.0,1474477716.0,0.0,0.0,69.7347,1910065,3,2,2020-12-15
6,472217.0,481076.0,2.0,1335011547.0,63.0,354525888.0,1335013305.0,1536389488.0,0.0,0.0,59.3695,1910065,3,2,2020-11-15
6,472217.0,481076.0,2.0,1495004388.0,70.0,439898850.0,1495006356.0,1734833008.0,0.0,0.0,71.4888,1910065,3,2,2020-10-15
6,472217.0,481076.0,2.0,1519117362.0,70.0,458472357.0,1519119362.0,1780126357.0,0.0,0.0,75.0632,1910065,3,2,2020-09-15
6,472217.0,481076.0,2.0,1626974043.0,63.0,422302896.0,1626976185.0,1840408871.0,0.0,0.0,70.0194,1910065,3,2,2020-08-15
6,499241.0,481076.0,2.0,1583635860.0,70.0,444786615.0,1583637945.0,1824116300.0,0.0,0.0,71.6279,1910065,3,2,2020-07-15
6,498977.0,481076.0,2.0,1474475775.0,73.0,393302157.0,1474477716.0,1765137191.0,0.0,0.0,71.905,1910065,3,2,2020-06-15
6,498712.0,481076.0,2.0,1423968870.0,60.0,294895155.0,1423970745.0,1731248642.0,0.0,0.0,55.2638,1910065,3,2,2020-05-15
6,498448.0,481076.0,2.0,1228458270.0,69.0,268175373.0,1228459887.0,1611335316.0,0.0,0.0,56.6851,1910065,3,2,2020-04-15
6,498183.0,481076.0,2.0,1209558912.0,73.0,369515034.0,1209560504.0,1542906516.0,0.0,0.0,57.1742,1910065,3,2,2020-03-15
6,497919.0,481076.0,2.0,1252245393.0,58.0,348008868.0,1252247042.0,1310574447.0,0.0,0.0,50.2992,1910065,3,2,2020-02-15
6,497654.0,481076.0,2.0,1256155605.0,63.0,365930673.0,1256157259.0,1413217648.0,0.0,0.0,51.2974,1910065,3,2,2020-01-15
6,497390.0,481076.0,2.0,1219008591.0,73.0,399819177.0,1219010196.0,1474477716.0,0.0,0.0,57.7127,1910065,3,2,2019-12-15
6,479209.0,481076.0,2.0,1468936308.0,57.0,389391945.0,1468938242.0,1536389488.0,0.0,0.0,58.2414,1910065,3,2,2019-11-15
6,496861.0,481076.0,2.0,1531499700.0,68.0,503765646.0,1531501716.0,1734833008.0,0.0,0.0,67.6129,1910065,3,2,2019-10-15
6,496596.0,481076.0,2.0,1529544594.0,64.0,430775022.0,1529546608.0,1780126357.0,0.0,0.0,65.708,1910065,3,2,2019-09-15
6,496332.0,481076.0,2.0,1591782135.0,65.0,482585331.0,1591784231.0,1840408871.0,0.0,0.0,67.2456,1910065,3,2,2019-08-15
6,496067.0,481076.0,2.0,1563107247.0,67.0,496271073.0,1563109305.0,1824116300.0,0.0,0.0,68.1024,1910065,3,2,2019-07-15
6,495803.0,481076.0,2.0,1409957277.0,61.0,382874925.0,1409959133.0,1765137191.0,0.0,0.0,57.8237,1910065,3,2,2019-06-15
6,495538.0,481076.0,2.0,1363360584.0,68.0,2273485759699.3467,1363362379.0,1731248642.0,0.0,0.0,60.3506,1910065,3,2,2019-05-15
6,495274.0,481076.0,2.0,1330449633.0,66.0,2273485759699.3467,1330451385.0,1611335316.0,0.0,0.0,59.0985,1910065,3,2,2019-04-15
6,495009.0,481076.0,2.0,1190333703.0,64.0,314772066.0,1190335270.0,1542906516.0,0.0,0.0,49.6449,1910065,3,2,2019-03-15
6,494745.0,481076.0,2.0,1024475544.0,68.0,339210891.0,1024476893.0,1310574447.0,0.0,0.0,50.2888,1910065,3,2,2019-02-15
6,494480.0,481076.0,2.0,1188378597.0,74.0,346053762.0,1188380162.0,1413217648.0,0.0,0.0,57.3689,1910065,3,2,2019-01-15
6,493687.0,481076.0,2.0,1215750081.0,71.0,355829292.0,1215751682.0,1474477716.0,0.0,0.0,56.4014,1910065,3,2,2018-12-15
6,493687.0,481076.0,2.0,1350326544.0,66.0,731861346.0,1350328322.0,1536389488.0,0.0,0.0,60.1742,1910065,3,2,2018-11-15
6,493687.0,481076.0,2.0,1428530784.0,73.0,500181285.0,1428532665.0,1734833008.0,0.0,0.0,68.1396,1910065,3,2,2018-10-15
6,493422.0,481076.0,2.0,1511622789.0,63.0,443483211.0,1511624779.0,1780126357.0,0.0,0.0,64.3346,1910065,3,2,2018-09-15
6,493158.0,481076.0,2.0,1681391160.0,64.0,490731606.0,1681393374.0,1840408871.0,0.0,0.0,70.3885,1910065,3,2,2018-08-15
6,492893.0,481076.0,2.0,1695076902.0,62.0,470854695.0,1695079134.0,1824116300.0,0.0,0.0,68.7808,1910065,3,2,2018-07-15
6,492629.0,481076.0,2.0,1511948640.0,65.0,454562145.0,1511950631.0,1765137191.0,0.0,0.0,66.4982,1910065,3,2,2018-06-15
6,492364.0,481076.0,2.0,1490768325.0,65.0,448696827.0,1490770288.0,1731248642.0,0.0,0.0,63.4857,1910065,3,2,2018-05-15
6,492100.0,481076.0,2.0,1405721214.0,60.0,372447693.0,1405723065.0,1611335316.0,0.0,0.0,57.1316,1910065,3,2,2018-04-15
6,491835.0,481076.0,2.0,1251267840.0,71.0,396234816.0,1251269487.0,1542906516.0,0.0,0.0,58.2677,1910065,3,2,2018-03-15
6,491571.0,481076.0,2.0,1218356889.0,65.0,361368759.0,1218358493.0,1310574447.0,0.0,0.0,57.5366,1910065,3,2,2018-02-15
6,491306.0,481076.0,2.0,1297864533.0,74.0,388088541.0,1297866242.0,1413217648.0,0.0,0.0,63.0591,1910065,3,2,2018-01-15
6,491042.0,481076.0,2.0,1409305575.0,68.0,482911182.0,1409307430.0,1474477716.0,0.0,0.0,62.9556,1910065,3,2,2017-12-15
6,490777.0,481076.0,2.0,1383889197.0,67.0,411549813.0,1383891019.0,1536389488.0,0.0,0.0,62.9754,1910065,3,2,2017-11-15
6,490513.0,481076.0,2.0,1518139809.0,62.0,407639601.0,1518141808.0,1734833008.0,0.0,0.0,61.9002,1910065,3,2,2017-10-15
6,490248.0,481076.0,2.0,1500869706.0,68.0,482911182.0,1500871682.0,1780126357.0,0.0,0.0,69.393,1910065,3,2,2017-09-15
6,489984.0,481076.0,2.0,1620131172.0,67.0,537002448.0,1620133305.0,1840408871.0,0.0,0.0,71.4631,1910065,3,2,2017-08-15
6,489719.0,481076.0,2.0,1599928410.0,63.0,403403538.0,1599930516.0,1824116300.0,0.0,0.0,66.3946,1910065,3,2,2017-07-15
6,489455.0,481076.0,2.0,1501847259.0,70.0,487147245.0,1501849236.0,1765137191.0,0.0,0.0,71.5963,1910065,3,2,2017-06-15
6,489190.0,481076.0,2.0,1490768325.0,66.0,466292781.0,1490770288.0,1731248642.0,0.0,0.0,64.8807,1910065,3,2,2017-05-15
6,488926.0,481076.0,2.0,1391383770.0,70.0,366582375.0,1391385602.0,1611335316.0,0.0,0.0,66.402,1910065,3,2,2017-04-15
6,488661.0,481076.0,2.0,1286459748.0,69.0,380268117.0,1286461442.0,1542906516.0,0.0,0.0,58.5971,1910065,3,2,2017-03-15
6,488397.0,481076.0,2.0,1052498730.0,63.0,315423768.0,1052500116.0,1310574447.0,0.0,0.0,48.4877,1910065,3,2,2017-02-15
6,488132.0,481076.0,2.0,1172411898.0,71.0,303693132.0,1172413442.0,1413217648.0,0.0,0.0,55.0098,1910065,3,2,2017-01-15
6,487868.0,481076.0,2.0,1258762413.0,73.0,405032793.0,1258764070.0,1474477716.0,0.0,0.0,60.758,1910065,3,2,2016-12-15
6,487603.0,481076.0,2.0,1344135375.0,64.0,409268856.0,1344137145.0,1536389488.0,0.0,0.0,58.8079,1910065,3,2,2016-11-15
6,487339.0,481076.0,2.0,1489790772.0,65.0,513867027.0,1489792733.0,1734833008.0,0.0,0.0,64.0983,1910065,3,2,2016-10-15
6,487074.0,481076.0,2.0,1518465660.0,64.0,588486906.0,1518467659.0,1780126357.0,0.0,0.0,66.5073,1910065,3,2,2016-09-15
6,486810.0,481076.0,2.0,1598950857.0,69.0,405032793.0,1598952962.0,1840408871.0,0.0,0.0,73.1078,1910065,3,2,2016-08-15
6,478306.0,481076.0,2.0,1597973304.0,61.0,366582375.0,1597975408.0,1824116300.0,0.0,0.0,65.7404,1910065,3,2,2016-07-15
6,486281.0,481076.0,2.0,1487509815.0,68.0,478023417.0,1487511773.0,1765137191.0,0.0,0.0,69.3363,1910065,3,2,2016-06-15
6,486016.0,481076.0,3.0,1438306314.0,59.0,362020461.0,1438308208.0,1731248642.0,0.0,0.0,56.3238,1910065,3,2,2016-05-15
6,485752.0,481076.0,3.0,1344461226.0,63.0,383200776.0,1344462996.0,1611335316.0,0.0,0.0,58.1237,1910065,3,2,2016-04-15
6,485487.0,481076.0,3.0,1300471341.0,69.0,382874925.0,1300473053.0,1542906516.0,0.0,0.0,59.6226,1910065,3,2,2016-03-15
6,485223.0,481076.0,3.0,1253222946.0,60.0,364627269.0,1253224596.0,1310574447.0,0.0,0.0,53.4368,1910065,3,2,2016-02-15
6,484958.0,481076.0,3.0,1228784121.0,66.0,364627269.0,1228785739.0,1413217648.0,0.0,0.0,53.9454,1910065,3,2,2016-01-15
6,484694.0,481076.0,3.0,1329472080.0,73.0,408291303.0,1329473830.0,1474477716.0,0.0,0.0,64.5912,1910065,3,2,2015-12-15
6,484429.0,481076.0,3.0,1358472819.0,56.0,361368759.0,1358474608.0,1536389488.0,0.0,0.0,52.3466,1910065,3,2,2015-11-15
6,484165.0,481076.0,3.0,1452317907.0,68.0,464989377.0,1452319819.0,1734833008.0,0.0,0.0,65.7985,1910065,3,2,2015-10-15
6,483900.0,481076.0,3.0,1448407695.0,68.0,476394162.0,1448409602.0,1780126357.0,0.0,0.0,67.8459,1910065,3,2,2015-09-15
6,483636.0,481076.0,3.0,1513577895.0,58.0,403403538.0,1513579888.0,1840408871.0,0.0,0.0,58.5535,1910065,3,2,2015-08-15
6,483371.0,481076.0,3.0,1478711838.0,69.0,464989377.0,1478713785.0,1824116300.0,0.0,0.0,68.0912,1910065,3,2,2015-07-15
6,483107.0,481076.0,2.0,1423317168.0,69.0,445112466.0,1423319042.0,1765137191.0,0.0,0.0,67.7621,1910065,3,2,2015-06-15
6,482842.0,481076.0,2.0,1392361323.0,62.0,419370237.0,1392363156.0,1731248642.0,0.0,0.0,57.6737,1910065,3,2,2015-05-15
6,482578.0,481076.0,2.0,1514229597.0,61.0,2273485759699.3467,1514231591.0,1611335316.0,0.0,0.0,63.8019,1910065,3,2,2015-04-15
6,482313.0,481076.0,1.0,1503150663.0,58.0,2273485759699.3467,1503152642.0,1542906516.0,0.0,0.0,58.3096,1910065,3,2,2015-03-15
6,482049.0,481076.0,1.0,1292325066.0,67.0,2273485759699.3467,1292326767.0,1310574447.0,0.0,0.0,64.1502,1910065,3,2,2015-02-15
6,481784.0,481076.0,1.0,1364989839.0,65.0,2273485759699.3467,1364991636.0,1413217648.0,0.0,0.0,59.4059,1910065,3,2,2015-01-15
6,481607.0,481076.0,1.0,1302100596.0,71.0,2273485759699.3467,1302102310.0,1474477716.0,0.0,0.0,61.9226,1910065,3,2,2014-12-15
6,481430.0,481076.0,1.0,1456879821.0,65.0,2273485759699.3467,1456881739.0,1536389488.0,0.0,0.0,65.5667,1910065,3,2,2014-11-15
6,481253.0,481076.0,1.0,1614591705.0,61.0,2273485759699.3467,1614593831.0,1734833008.0,0.0,0.0,66.0173,1910065,3,2,2014-10-15
6,481076.0,481076.0,1.0,1666076163.0,68.0,2273485759699.3467,1666078356.0,1780126357.0,0.0,0.0,78.5,1910065,3,2,2014-09-15
6,480899.0,481076.0,1.0,1715279664.0,64.0,2273485759699.3467,1715281922.0,1840408871.0,0.0,0.0,73.6376,1910065,3,2,2014-08-15
6,480722.0,481076.0,1.0,1746235509.0,70.0,2273485759699.3467,1746237808.0,1824116300.0,0.0,0.0,82.0249,1910065,3,2,2014-07-15
6,480545.0,481076.0,1.0,1691166690.0,64.0,2273485759699.3467,1691168917.0,1765137191.0,0.0,0.0,75.0778,1910065,3,2,2014-06-15
12,41923.0,37168.0,2.0,235377000.0,52.0,0.0,235377000.0,224680000.0,0.0,0.0,97.3181,2410005,4,3,2021-04-15
12,41923.0,37168.0,2.0,28771582.365682337,69.7349129005616,6977071.605425016,177901000.0,186188000.0,0.0,0.0,71.1816,2410005,4,3,2021-03-15
12,41923.0,37168.0,2.0,28771582.365682337,69.7349129005616,6977071.605425016,137996000.0,123565000.0,0.0,0.0,78.7646,2410005,4,3,2021-02-15
12,41923.0,37168.0,2.0,28771582.365682337,69.7349129005616,6977071.605425016,147048000.0,121426000.0,0.0,0.0,73.5459,2410005,4,3,2021-01-15
12,41923.0,37168.0,2.0,155792000.0,69.0,38546684.0,155792000.0,124110000.0,0.0,0.0,82.7142,2410005,4,3,2020-12-15
12,41923.0,37168.0,2.0,182241000.0,77.0,0.0,182241000.0,180075000.0,0.0,0.0,111.574,2410005,4,3,2020-11-15
12,41923.0,37168.0,2.0,249346000.0,64.0,0.0,249346000.0,234625000.0,0.0,0.0,122.792,2410005,4,3,2020-10-15
12,41923.0,37168.0,2.0,266967000.0,69.0,0.0,266967000.0,285980000.0,0.0,0.0,146.465,2410005,4,3,2020-09-15
12,41923.0,37168.0,2.0,321143000.0,61.0,6977071.605425016,321143000.0,324811000.0,0.0,0.0,150.735,2410005,4,3,2020-08-15
12,41923.0,37168.0,2.0,332914000.0,56.0,6977071.605425016,332914000.0,337551000.0,0.0,0.0,143.452,2410005,4,3,2020-07-15
12,41923.0,37168.0,2.0,292758000.0,61.0,6977071.605425016,292758000.0,321727000.0,0.0,0.0,141.99200000000002,2410005,4,3,2020-06-15
12,41923.0,37168.0,2.0,277365000.0,51.0,6977071.605425016,277365000.0,300515000.0,0.0,0.0,108.845,2410005,4,3,2020-05-15
12,41923.0,37168.0,2.0,194109000.0,54.0,6977071.605425016,194109000.0,224680000.0,0.0,0.0,83.3424,2410005,4,3,2020-04-15
12,41898.0,37168.0,2.0,169832000.0,59.0,6977071.605425016,169832000.0,186188000.0,0.0,0.0,77.1466,2410005,4,3,2020-03-15
12,41898.0,37168.0,2.0,144716000.0,59.0,6977071.605425016,144716000.0,123565000.0,0.0,0.0,70.2712,2410005,4,3,2020-02-15
12,41898.0,37168.0,2.0,120163000.0,67.0,6977071.605425016,120163000.0,121426000.0,0.0,0.0,61.9856,2410005,4,3,2020-01-15
12,41898.0,37168.0,2.0,125828000.0,75.0,6977071.605425016,125828000.0,124110000.0,0.0,0.0,72.658,2410005,4,3,2019-12-15
12,41898.0,37168.0,2.0,185636000.0,75.0,6977071.605425016,185636000.0,180075000.0,0.0,0.0,110.76700000000001,2410005,4,3,2019-11-15
12,41898.0,37168.0,2.0,229943000.0,67.0,6977071.605425016,229943000.0,234625000.0,0.0,0.0,118.615,2410005,4,3,2019-10-15
12,41898.0,37168.0,2.0,256102000.0,70.0,6977071.605425016,256102000.0,285980000.0,0.0,0.0,142.625,2410005,4,3,2019-09-15
12,41898.0,37168.0,2.0,303805000.0,62.0,6977071.605425016,303805000.0,324811000.0,0.0,0.0,145.02100000000002,2410005,4,3,2019-08-15
12,41898.0,37168.0,2.0,303086000.0,58.0,6977071.605425016,303086000.0,337551000.0,0.0,0.0,135.344,2410005,4,3,2019-07-15
12,41898.0,37168.0,2.0,283984000.0,53.0,6977071.605425016,283984000.0,321727000.0,0.0,0.0,119.744,2410005,4,3,2019-06-15
12,40986.0,37168.0,2.0,238481000.0,31.0,6977071.605425016,238481000.0,300515000.0,0.0,0.0,58.18600000000001,2410005,4,3,2019-05-15
12,40986.0,37168.0,2.0,191131000.0,48.0,6977071.605425016,191131000.0,224680000.0,0.0,0.0,74.6132,2410005,4,3,2019-04-15
12,40986.0,37168.0,2.0,122116000.0,57.0,6977071.605425016,122116000.0,186188000.0,0.0,0.0,54.7836,2410005,4,3,2019-03-15
12,40986.0,37168.0,2.0,100496000.0,77.0,6977071.605425016,100496000.0,123565000.0,0.0,0.0,67.4289,2410005,4,3,2019-02-15
12,40986.0,37168.0,2.0,114112000.0,72.0,6977071.605425016,114112000.0,121426000.0,0.0,0.0,64.6646,2410005,4,3,2019-01-15
12,40986.0,37168.0,2.0,118101000.0,81.0,6977071.605425016,118101000.0,124110000.0,0.0,0.0,75.2907,2410005,4,3,2018-12-15
12,40986.0,37168.0,2.0,168912000.0,79.0,6977071.605425016,168912000.0,180075000.0,0.0,0.0,108.525,2410005,4,3,2018-11-15
12,40986.0,37168.0,2.0,229060000.0,67.0,6977071.605425016,229060000.0,234625000.0,0.0,0.0,120.789,2410005,4,3,2018-10-15
12,40986.0,37168.0,2.0,265832000.0,65.0,6977071.605425016,265832000.0,285980000.0,0.0,0.0,140.528,2410005,4,3,2018-09-15
12,40986.0,37168.0,2.0,306207000.0,62.0,6977071.605425016,306207000.0,324811000.0,0.0,0.0,149.42,2410005,4,3,2018-08-15
12,40986.0,37168.0,2.0,315888000.0,56.0,6977071.605425016,315888000.0,337551000.0,0.0,0.0,139.227,2410005,4,3,2018-07-15
12,40986.0,37168.0,2.0,288782000.0,56.0,6977071.605425016,288782000.0,321727000.0,0.0,0.0,131.523,2410005,4,3,2018-06-15
12,40986.0,37168.0,2.0,252428000.0,51.0,6977071.605425016,252428000.0,300515000.0,0.0,0.0,101.324,2410005,4,3,2018-05-15
12,40986.0,37168.0,2.0,168531000.0,56.0,6977071.605425016,168531000.0,224680000.0,0.0,0.0,76.7558,2410005,4,3,2018-04-15
12,39993.0,37168.0,2.0,126513000.0,65.0,6977071.605425016,126513000.0,186188000.0,0.0,0.0,66.3289,2410005,4,3,2018-03-15
12,39993.0,37168.0,2.0,129407000.0,66.0,6977071.605425016,129407000.0,123565000.0,0.0,0.0,76.271,2410005,4,3,2018-02-15
12,39993.0,37168.0,2.0,125788000.0,73.0,6977071.605425016,125788000.0,121426000.0,0.0,0.0,74.0656,2410005,4,3,2018-01-15
